archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20240214013827/https://www.enca.com/lifestyle/anne-frank-musical-hits-dutch-stage,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9hbm5lLWZyYW5rLW11c2ljYWwtaGl0cy1kdXRjaC1zdGFnZQ~~,20240214013827,en,enca.com,http://enca.com,2024-02-13 00:00:00,Anne Frank musical hits Dutch stage,https://www.enca.com/lifestyle/anne-frank-musical-hits-dutch-stage
https://web.archive.org/web/20240213014044/https://www.enca.com/lifestyle/biscuits-and-hugs-argentinas-milei-mends-fences-pope,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9iaXNjdWl0cy1hbmQtaHVncy1hcmdlbnRpbmFzLW1pbGVpLW1lbmRzLWZlbmNlcy1wb3Bl,20240213014044,en,enca.com,http://enca.com,2024-02-12 00:00:00,Biscuits and hugs: Argentina's Milei mends fences with Pope,https://www.enca.com/lifestyle/biscuits-and-hugs-argentinas-milei-mends-fences-pope
https://web.archive.org/web/20231031022405/https://www.enca.com/lifestyle/how-run-climate-cop-according-grandfather-paris-deal,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9ob3ctcnVuLWNsaW1hdGUtY29wLWFjY29yZGluZy1ncmFuZGZhdGhlci1wYXJpcy1kZWFs,20231031022405,en,enca.com,http://enca.com,2023-10-30 00:00:00,"How to run a climate COP, according to the grandfather of the Paris deal",https://www.enca.com/lifestyle/how-run-climate-cop-according-grandfather-paris-deal
https://web.archive.org/web/20231202005830/https://www.enca.com/lifestyle/israeli-president-tells-musk-he-has-huge-role-anti-semitism-fight,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9pc3JhZWxpLXByZXNpZGVudC10ZWxscy1tdXNrLWhlLWhhcy1odWdlLXJvbGUtYW50aS1zZW1pdGlzbS1maWdodA~~,20231202005830,en,enca.com,http://enca.com,2023-11-28 00:00:00,Israeli president tells Musk he has 'huge role' in anti-Semitism fight,https://www.enca.com/lifestyle/israeli-president-tells-musk-he-has-huge-role-anti-semitism-fight
https://web.archive.org/web/20231213224335/https://www.enca.com/lifestyle/king-charles-says-cop28-must-be-climate-turning-point,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9raW5nLWNoYXJsZXMtc2F5cy1jb3AyOC1tdXN0LWJlLWNsaW1hdGUtdHVybmluZy1wb2ludA~~,20231213224335,en,enca.com,http://enca.com,2023-12-01 00:00:00,King Charles says COP28 must be climate 'turning point',https://www.enca.com/lifestyle/king-charles-says-cop28-must-be-climate-turning-point
https://web.archive.org/web/20240109011856/https://www.enca.com/lifestyle/private-industry-leads-americas-first-moon-landing-apollo,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS9wcml2YXRlLWluZHVzdHJ5LWxlYWRzLWFtZXJpY2FzLWZpcnN0LW1vb24tbGFuZGluZy1hcG9sbG8~,20240109011856,en,enca.com,http://enca.com,2024-01-08 00:00:00,Private industry leads America's first Moon landing since Apollo,https://www.enca.com/lifestyle/private-industry-leads-americas-first-moon-landing-apollo
https://web.archive.org/web/20231105023111/https://www.enca.com/lifestyle/tom-morello-dave-matthews-get-political-rock-hall-party-inducts-missy-elliott,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS90b20tbW9yZWxsby1kYXZlLW1hdHRoZXdzLWdldC1wb2xpdGljYWwtcm9jay1oYWxsLXBhcnR5LWluZHVjdHMtbWlzc3ktZWxsaW90dA~~,20231105023111,en,enca.com,http://enca.com,2023-11-04 00:00:00,"Tom Morello, Dave Matthews get political at Rock Hall party that inducts Missy Elliott",https://www.enca.com/lifestyle/tom-morello-dave-matthews-get-political-rock-hall-party-inducts-missy-elliott
https://web.archive.org/web/20240121012341/https://www.enca.com/news/5-dead-israel-strike-syria-targeting-iran-aligned-leaders-monitor,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvNS1kZWFkLWlzcmFlbC1zdHJpa2Utc3lyaWEtdGFyZ2V0aW5nLWlyYW4tYWxpZ25lZC1sZWFkZXJzLW1vbml0b3I~,20240121012341,en,enca.com,http://enca.com,2024-01-20 00:00:00,5 dead in Israel strike on Syria targeting 'Iran-aligned leaders': monitor,https://www.enca.com/news/5-dead-israel-strike-syria-targeting-iran-aligned-leaders-monitor
https://web.archive.org/web/20240217012530/https://www.enca.com/news/99-journalists-killed-2023-77-gaza-war-report,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvOTktam91cm5hbGlzdHMta2lsbGVkLTIwMjMtNzctZ2F6YS13YXItcmVwb3J0,20240217012530,en,enca.com,http://enca.com,2024-02-16 00:00:00,"99 journalists killed in 2023, 77 in Gaza war: report",https://www.enca.com/news/99-journalists-killed-2023-77-gaza-war-report
https://web.archive.org/web/20240101013413/https://www.enca.com/news/after-war-bots-and-barbie-world-rings-2024,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL25ld3MvYWZ0ZXItd2FyLWJvdHMtYW5kLWJhcmJpZS13b3JsZC1yaW5ncy0yMDI0,20240101013413,en,enca.com,http://enca.com,2023-12-31 00:00:00,"After war, bots and Barbie, world rings in 2024",https://www.enca.com/news/after-war-bots-and-barbie-world-rings-2024
